id,type,title,genre,description,published_at,content_rating,rating_value,rating_count,duration,keywords,directors,actors
tt0089118,Movie,F/X,"['Action', 'Thriller']","A movie special effects man is hired to fake a real-life mob killing for a witness protection plan, but finds his own life in danger.",1986-10-02,12,6.7,22022,109,"['fake assassination', 'faked death', 'special effects', 'film within a film', 'double cross']",['Robert Mandel'],"['Bryan Brown', 'Brian Dennehy', 'Diane Venora']"
tt1285241,Movie,Don 2,"['Action', 'Crime', 'Thriller']","Don turns himself in and escapes with Vardhaan from prison, following which he recruits a team to steal currency printing plates from a bank in Berlin.",2011-12-23,12,7.1,58147,148,"['bad guy wins', '3d', '3 dimensional', 'intermission', 'fistfight']",['Farhan Akhtar'],"['Shah Rukh Khan', 'Florian Lukas', 'Om Puri']"
tt0080850,Movie,He Knows You're Alone,"['Horror', 'Thriller']","A young bride-to-be is being stalked upon by a serial killer in Staten Island. She gets help from a former lover, but will they manage to escape?",1981-02-19,16,5,4128,94,"['serial killer', 'slasher', 'low budget film', 'man murders a woman', 'stabbing a woman']",['Armand Mastroianni'],"['Don Scardino', ""Caitlin O'Heaney"", 'Elizabeth Kemp']"
tt0102558,Movie,Nothing But Trouble,['Comedy'],A businessman and his friends are captured by a sadistic judge and his equally odd family in a bizarre mansion in the backwoods.,1991-02-15,6,5.1,27195,94,"['old man', 'redneck', 'judge', 'escape', 'chase']",['Dan Aykroyd'],"['Chevy Chase', 'Dan Aykroyd', 'John Candy']"
tt0093640,Movie,No Way Out,"['Action', 'Crime', 'Drama']",A coverup and witchhunt occur after a politician accidentally kills his mistress.,1988-04-21,12,7.1,45440,114,"['neo noir', 'murder', 'accidental killing', 'mistress', 'secretary of defense']",['Roger Donaldson'],"['Kevin Costner', 'Gene Hackman', 'Sean Young']"
tt0117608,Movie,Sgt. Bilko,['Comedy'],"Sgt. Bilko is a well-liked conman in charge of the army base's motor pool, developing a hover tank and unofficially of gambling etc. One man hates Bilko and he's coming to inspect the base for possible closure.",1997-06-26,AL,5.8,23803,93,"['con man', 'army base', 'anti hero', 'african american', 'feud']",['Jonathan Lynn'],"['Steve Martin', 'Dan Aykroyd', 'Phil Hartman']"
tt0375104,Movie,Bobby Jones: Stroke of Genius,"['Biography', 'Drama', 'Romance']","Jim Caviezel stars as golf legend Bobby Jones, the icon who retired from competition at the tender age of 28.",2004-04-30,PG,6.6,4096,123,"['outdoor sport', 'legend', 'golf', 'temper', 'competition']",['Rowdy Herrington'],"['Jim Caviezel', 'Claire Forlani', 'Jeremy Northam']"
tt2034139,Movie,The Last Exorcism Part II,"['Horror', 'Thriller']","As Nell Sweetzer tries to build a new life after the events of the first movie, the evil force that once possessed her returns with an even more horrific plan.",2013-04-25,16,4,16931,88,"['looking at oneself in a mirror', 'woman in a bathtub', 'supernatural power', 'psychotronic film', 'grindhouse film']",['Ed Gass-Donnelly'],"['Ashley Bell', 'Julia Garner', 'Spencer Treat Clark']"
tt1487931,Movie,Khumba,"['Animation', 'Adventure', 'Comedy']","Rejected by his superstitious herd, a half-striped zebra embarks on a daring quest to earn his stripes but finds the courage and self-acceptance to save all the animals of the Great Karoo.",2014-06-25,6,5.6,6434,85,"['animal character name as title', '3d', '3 dimensional', 'herd', 'zebra']",['Anthony Silverston'],"['Jake T. Austin', 'Adrian Rhodes', 'Sam Riegel']"
tt0283995,Movie,Chuck,['Short'],"A psychological thriller that takes place in the mid-60's ""Chuck"" is a darkly comic tale of a door-to-door salesman and his mysterious obsession. You see, Chuck isn't really selling subscriptions, he's after something a bit more s...",2000-08-01,,5.8,54,15,"['obsession', 'door to door salesman']",['Alex Turner'],"['Harris Mann', 'Anita Keal']"
tt0189998,Movie,Shadow of the Vampire,"['Drama', 'Horror']","The filming of Nosferatu, eine Symphonie des Grauens (1922) is hampered by the fact that its star Max Schreck is taking the role of a vampire far more seriously than seems humanly possible.",2001-01-26,12,6.9,43972,92,"['female topless nudity', 'movie camera', 'wismar germany', 'drugs', 'bat']",['E. Elias Merhige'],"['John Malkovich', 'Willem Dafoe', 'Udo Kier']"
tt0090848,Movie,The Clan of the Cave Bear,"['Adventure', 'Drama', 'Fantasy']",A young Cro-Magnon woman is raised by Neanderthals.,1986-01-17,R,5.4,6923,98,"['rape', 'bear', 'cavewoman', 'stone age', 'neanderthal']",['Michael Chapman'],"['Daryl Hannah', 'Pamela Reed', 'James Remar']"
tt0846308,Movie,Kit Kittredge: An American Girl,"['Comedy', 'Drama', 'Family']","Set in Cincinnati at the height of the Great Depression, Kit Kittredge, a resourceful young girl, helps her mother run a boardinghouse after her father loses his job.",2008-07-02,AL,6.5,6314,101,"['young', 'father', 'girl', 'house', 'great depression']",['Patricia Rozema'],"['Abigail Breslin', 'Stanley Tucci', 'Joan Cusack']"
tt2571226,Movie,The Anonymous People,['Documentary'],Recovery is OUT - to change the addiction conversation from problems to SOLUTIONS. An independent feature documentary about the over 23 million Americans living in long-term recovery from alcohol and other drug addictions.,2013-08-15,,7.1,202,88,['drugs'],['Greg D. Williams'],"['Tom Coderre', 'Tara Conner', 'Laurie Dhue']"
tt2359427,Movie,Linsanity,"['Documentary', 'Biography', 'Sport']","The life story of basketball sensation, Jeremy Lin.",2013-10-02,PG,7.3,2073,89,"['basketball sport', 'sports documentary', 'basketball', 'athlete', 'one word title']",['Evan Jackson Leong'],"['Jeremy Lin', 'Daniel Dae Kim', 'Candy Richardz']"
tt1578275,Movie,The Dilemma,"['Comedy', 'Drama']",A man discovers that his best friend's wife is having an affair.,2011-02-03,12,5.3,56721,111,"['chicago bears', 'chicago blackhawks', 'hockey game', 'chicago illinois', 'marital infidelity']",['Ron Howard'],"['Vince Vaughn', 'Kevin James', 'Winona Ryder']"
tt0119892,Movie,Phoenix,"['Crime', 'Drama']",A cop (Liotta) with a gambling addiction plots a theft from the bookies who are putting pressure on him to pay off or else.,1998-09-04,16,6.3,4308,107,"['safe', 'envelope of money', 'rogue cop', 'female topless nudity', 'character repeats someone else&apos;s dialogue']",['Danny Cannon'],"['Ray Liotta', 'Anthony LaPaglia', 'Daniel Baldwin']"
tt0486321,Movie,Fly Me to the Moon,"['Animation', 'Adventure', 'Family']",Three young houseflies stow away aboard the Apollo 11 flight to the moon.,2008-09-04,AL,4.5,4765,84,"['computer generated imagery', 'housefly', 'spaceflight', 'title based on song', 'apollo 11']","['Ben Stassen', 'Mimi Maynard']","['Trevor Gagnon', 'Philip Bolden', 'David Gore']"
tt0385635,Movie,Dans une galaxie près de chez vous - Le film,"['Adventure', 'Comedy', 'Sci-Fi']","In 2039, the Romano-Fafard spaceship crew, led by Captain Patenaude, are still looking for a viable planet to resume mankind and accommodate Earth's six billion idiots. They may have finally found one but it won't be trouble free.",2004-04-09,,6.9,1173,109,"['outer space', 'star trek spoof', 'star trek parody', 'space exploration', 'canada']",['Claude Desrosiers'],"['Guy Jodoin', 'Stéphane Crête', 'Claude Legault']"
tt0236388,Movie,The Original Kings of Comedy,"['Comedy', 'Documentary']",A concert film featuring four major African American stand up comedians.,2000-08-18,AL,6.8,6059,115,"['stand up', 'satire comedy', 'parody comedy', 'stand up comedy special', 'dark comedy']",['Spike Lee'],"['Steve Harvey', 'D.L. Hughley', 'Cedric The Entertainer']"
tt0240462,Movie,Dr. Dolittle 2,"['Comedy', 'Family', 'Fantasy']",Dolittle must save a forest and a bear's life.,2001-07-26,AL,4.7,47183,87,"['second part', 'california', 'sequel', 'veterinarian', 'sequel to remake']",['Steve Carr'],"['Eddie Murphy', 'Cedric The Entertainer', 'Kristen Wilson']"
tt0114323,Movie,Safe,['Drama'],An affluent and unexceptional homemaker in the suburbs develops multiple chemical sensitivity.,2005-03-03,12,7.1,17017,119,"['psychiatrist', 'housewife', 'allergy', 'psychosomatic illness', 'female protagonist']",['Todd Haynes'],"['Julianne Moore', 'Xander Berkeley', 'Dean Norris']"
tt0114666,Movie,The Tie That Binds,"['Crime', 'Drama', 'Thriller']",John Netherwood and his wife Leann are fugitives who are both wanted for murder. They have a young daughter named Janie. John and Leann are in the process of robbing a house when the two residents of the house show up. John kills ...,1995-09-08,R,5,1251,99,"['man tied up', 'bound and gagged', 'woman tied up', 'held hostage', 'hanging']",['Wesley Strick'],"['Daryl Hannah', 'Keith Carradine', 'Moira Kelly']"
tt0108101,Movie,Shadowlands,"['Biography', 'Drama', 'Romance']","C.S. Lewis, a world-renowned Christian theologian, writer and professor, leads a passionless life until he meets spirited poet Joy Gresham from the U.S.",1994-04-28,12,7.3,20309,131,"['professor', 'poet', 'writer', 'marriage', '1950s']",['Richard Attenborough'],"['Anthony Hopkins', 'Debra Winger', 'Julian Fellowes']"
tt1663702,Movie,Water,['Documentary'],"Water is the most amazing yet least studied substance. From times immemorial, scientists, philosophers and theologians tried to understand its explicit and implicit properties, which are phenomenal, beyond the common physical laws...",2008-04-18,,5.9,244,87,[''],"['Yuliya Perkul', 'Anastasiya Popova']","['Masaru Emoto', 'Leonid Izvekov', 'Vlail Kaznacheyev']"
tt1320244,Movie,The Last Exorcism,"['Horror', 'Mystery', 'Thriller']",A troubled evangelical minister agrees to let his last exorcism be filmed by a documentary crew.,2010-11-04,16,5.7,51920,87,"['exorcism', 'filmed killing', 'fraud', 'cult film', 'found footage']",['Daniel Stamm'],"['Patrick Fabian', 'Ashley Bell', 'Iris Bahr']"
tt0376890,Movie,Silver City,"['Comedy', 'Drama', 'Mystery']",The discovery of a corpse threatens to unravel a bumbling local politician's campaign for governor of Colorado.,2004-09-24,R,6,4214,128,"['smoking marijuana', 'ensemble cast', 'campaign', 'corpse', 'colorado']",['John Sayles'],"['Chris Cooper', 'Thora Birch', 'Maria Bello']"
tt0349710,Movie,Ladder 49,"['Action', 'Drama', 'Thriller']","A firefighter, injured and trapped in a burning building, has flashbacks of his life as he drifts in and out of consciousness. Meanwhile, fellow firefighters led by the Chief attempt to rescue him.",2004-12-02,12,6.5,59283,115,"['firefighter', 'fire', 'fire captain', 'burn', 'hero']",['Jay Russell'],"['Joaquin Phoenix', 'John Travolta', 'Jacinda Barrett']"
tt0167203,Movie,I Dreamed of Africa,"['Adventure', 'Biography', 'Drama']","A bored Italian socialite (Kim Basinger) abandons her jet-set lifestyle for the rigors and rewards of rural Kenya in this true story, based on the best-selling memoir by Kuki Gallmann. Directed by Hugh Hudson (Chariots of Fire).",,12,5.5,4867,114,"['kenya', 'ranch', 'italian', 'snake', 'dream']",['Hugh Hudson'],"['Kim Basinger', 'Vincent Perez', 'Liam Aiken']"
tt0956038,Movie,Nights in Rodanthe,"['Drama', 'Romance']","A doctor, who is travelling to see his estranged son, sparks with an unhappily married woman at a North Carolina inn.",2008-11-13,AL,6,26240,97,"['inn', 'north carolina', 'death', 'infidelity', 'surgeon']",['George C. Wolfe'],"['Diane Lane', 'Richard Gere', 'Christopher Meloni']"
tt0271337,Movie,18 ans après,"['Comedy', 'Drama', 'Romance']","Marie (and her three fathers) are taking A-levels. Marie passes. She spends the summer in the country with her mother Sylvia, who has returned from America with her Californian husband who has two sons. Marie falls in and out of l...",2004-07-22,AL,4.6,654,90,"['f rated', 'title directed by female', 'sequel', 'second part', 'male female relationship']",['Coline Serreau'],"['André Dussollier', 'Michel Boujenah', 'Roland Giraud']"
tt0115857,Movie,Chain Reaction,"['Action', 'Drama', 'Sci-Fi']",Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.,1996-10-31,16,5.6,55930,107,"['murder', 'female scientist', 'whistleblower', 'on the run', 'cold fusion']",['Andrew Davis'],"['Keanu Reeves', 'Morgan Freeman', 'Rachel Weisz']"
tt0457355,Movie,From Mexico with Love,"['Action', 'Drama', 'Family']",A washed-up trainer takes a self-destructive young boxer under his wing.,2009-10-09,PG-13,5.1,583,96,"['cucumber', 'young', 'boxer', 'farm', 'boxing']",['Jimmy Nickerson'],"['Kuno Becker', 'Steven Bauer', 'Stephen Lang']"
tt0119177,Movie,GATTACA,"['Drama', 'Sci-Fi', 'Thriller']",A genetically inferior man assumes the identity of a superior one in order to pursue his lifelong dream of space travel.,1997-10-24,12,7.7,321243,106,"['genetics', 'future', 'genetic', 'urine sample', 'paraplegic']",['Andrew Niccol'],"['Ethan Hawke', 'Uma Thurman', 'Jude Law']"
tt0106332,Movie,Ba wang bie ji,"['Drama', 'Music', 'Romance']",Two boys meet at an opera training school in Peking in 1924. Their resulting friendship will span nearly 70 years and endure some of the most troublesome times in China's history.,1993-12-02,R,8.1,32702,171,"['homosexuality', 'theater', 'peking opera', 'japanese occupation of china', 'chinese history']",['Kaige Chen'],"['Leslie Cheung', 'Fengyi Zhang', 'Gong Li']"
tt1020530,Movie,Eden Lake,"['Horror', 'Thriller']","Refusing to let anything spoil their romantic weekend break, a young couple confront a gang of loutish youths with terrifyingly brutal consequences.",2009-05-14,16,6.7,93900,91,"['camping', 'united kingdom', 'england', 'bare chested man', 'lake']",['James Watkins'],"['Kelly Reilly', 'Michael Fassbender', 'Tara Ellis']"
tt0443691,Movie,Voices in Wartime,['Documentary'],"VOICES IN WARTIME is a feature-length documentary that sharply etches the experience of war through powerful images and the words of poets - unknown and world-famous. Soldiers, journalists, historians and experts on combat intervi...",2005-03-04,,6.9,38,74,[''],['Rick King'],"['Chris Abani', 'Sinan Antoon', 'Rachel Bentham']"
tt0929742,Movie,Deep Gold,['Action'],"Deep Gold follows Amy Sanchez, a champion free diver who, along with her sister Jess, find themselves thrown into the middle of a deadly conspiracy. After a government plane carrying a fortune in gold goes missing over Philippine ...",2011-08-31,PG-13,3.2,364,86,"['gold', 'government', 'conspiracy', 'airforce', 'military']",['Michael Gleissner'],"['Bebe Pham', 'Jaymee Ong', 'Michael Gleissner']"
tt0800981,Movie,Anthony Kaun Hai?,"['Mystery', 'Thriller']","Two men, an assassin and his victim is a small time crook and a question lies between the men is WHO IS ANTHONY?",2006-08-04,16,5.1,695,127,"['passport', 'told in flashback', 'nonlinear timeline', 'loss of father', 'hitman']",['Raj Kaushal'],"['Sanjay Dutt', 'Arshad Warsi', 'Minissha Lamba']"
tt1691920,Movie,I Melt with You,['Drama'],"When four 40-something college friends meet up for their annual reunion, things start to spiral out of control, and a pact they made as young men is revisited.",2012-07-26,R,5.9,6390,122,"['suicide', 'pubic hair', 'reference to pubic hair', 'drug party', 'big sur california']",['Mark Pellington'],"['Thomas Jane', 'Rob Lowe', 'Jeremy Piven']"
tt1263670,Movie,Crazy Heart,"['Drama', 'Music', 'Romance']",A faded country music musician is forced to reassess his dysfunctional life during a doomed romance that also inspires him.,2010-03-25,12,7.2,94206,112,"['country music', 'alcoholism', 'musician', 'journalist', 'country western singer']",['Scott Cooper'],"['Jeff Bridges', 'Maggie Gyllenhaal', 'Colin Farrell']"
